Mu,Sigma,Skew,Shape,Shape(GIG),Realized
2006-06-19,0,0.00231591449482531,0,0,0,-0.0025919119619191
2006-06-20,0,0.00231826429288199,0,0,0,0.000546224238625825
2006-06-21,0,0.00230586806665076,0,0,0,0.000409472468698269
2006-06-22,0,0.00229327063349305,0,0,0,-0.00437637459979889
2006-06-23,0,0.00232448301085854,0,0,0,0.000548095382314706
2006-06-26,0,0.00231204093481156,0,0,0,-0.00288085801822469
2006-06-27,0,0.00231806595380367,0,0,0,0.0027438623333742
2006-06-28,0,0.00246848367895862,0,0,0,-0.000959495653078513
2006-06-29,0,0.00244956341097637,0,0,0,0.0034225510854764
2006-06-30,0,0.00247037051542332,0,0,0,-0.000136677373273386
2006-07-03,0,0.00244812578341972,0,0,0,0.00163889684321017
2006-07-05,0,0.00243594807325684,0,0,0,-0.00300669899873895
2006-07-06,0,0.00244734640216947,0,0,0,0.000820905778758707
2006-07-07,0,0.00242775586053748,0,0,0,0.00382200847457526
2006-07-10,0,0.00245973770563338,0,0,0,0.000817104771051014
2006-07-11,0,0.00243998728808005,0,0,0,0.00163220928510732
2006-07-12,0,0.00242784341442336,0,0,0,0.000679301703996771
2006-07-13,0,0.00240767745123954,0,0,0,0.000814553398282847
2006-07-14,0,0.00238848772560551,0,0,0,0.00135611629136712
2006-07-17,0,0.0023739577342344,0,0,0,-0.00217066968964996
2006-07-18,0,0.00237051343254332,0,0,0,-0.000679301703996771
2006-07-19,0,0.00235096615849483,0,0,0,0.00379815974778897
2006-07-20,0,0.00238475505766666,0,0,0,0.00108254408406872
2006-07-21,0,0.00236774711365803,0,0,0,-0.000676452707930153
2006-07-24,0,0.00234821502464876,0,0,0,0.00162271840881889
2006-07-25,0,0.00233726014031528,0,0,0,-0.000811030052566331
2006-07-26,0,0.00231883298682139,0,0,0,0.000540759780650824
2006-07-27,0,0.00229918704552731,0,0,0,0.00162052702580784
2006-07-28,0,0.00228891439132671,0,0,0,0.00215662571793818
2006-07-31,0,0.00228674950348491,0,0,0,-0.00121252961976026
2006-08-01,0,0.00227209920081836,0,0,0,0.00242359079179799
2006-08-02,0,0.00227506561053976,0,0,0,0.000403361350007181
2006-08-03,0,0.00224409278807353,0,0,0,0.000268817205919092
2006-08-04,0,0.00222867649043633,0,0,0,0.00308621512991891
2006-08-07,0,0.00224281595056071,0,0,0,0.000133967446110717
2006-08-08,0,0.00222724476406908,0,0,0,0
2006-08-09,0,0.00221178752360065,0,0,0,0.000803428002511097
2006-08-10,0,0.00219853392473165,0,0,0,-0.000535546940099607
2006-08-11,0,0.00218430056502557,0,0,0,-0.00174251099649769
2006-08-14,0,0.00217898761775046,0,0,0,-0.00107382560654212
2006-08-15,0,0.00216774706337459,0,0,0,0.00241448809451761
2006-08-16,0,0.00217161817926015,0,0,0,0.00334381372218751
2006-08-17,0,0.00219238707715779,0,0,0,0.00013352026189839
2006-08-18,0,0.00217736816298255,0,0,0,0.000667334025432176
2006-08-21,0,0.00216388369108978,0,0,0,0.00239872183246259
2006-08-22,0,0.0021675878426635,0,0,0,0.000266169817914275
2006-08-23,0,0.00215301302457221,0,0,0,-0.000399281298975929
2006-08-24,0,0.00213888754706147,0,0,0,-0.00013312920208719
2006-08-25,0,0.0021244598450716,0,0,0,0.00106453769201575
2006-08-28,0,0.00211385124908059,0,0,0,-0.000931408489928565
2006-08-29,0,0.00210250394280102,0,0,0,0.000399281298975929
2006-08-30,0,0.00208895176227247,0,0,0,0.0014626689663082
2006-08-31,0,0.0020821518111034,0,0,0,0.00132784510281603
2006-09-01,0,0.00207419502738179,0,0,0,0.000132687587271363
2006-09-05,0,0.00206049004908818,0,0,0,-0.00119482257825432
2006-09-06,0,0.0020517053230195,0,0,0,0.000132828584906264
2006-09-07,0,0.0020382539928631,0,0,0,-0.000265674815589811
2006-09-08,0,0.00197503143993989,0,0,0,0.00132766880893787
2006-09-11,0,0.00196725580513268,0,0,0,-0.000663614066427343
2006-09-12,0,0.0019543690824787,0,0,0,0.00238695246602738
2006-09-13,0,0.00196251124459222,0,0,0,0.000794386378330181
2006-09-14,0,0.00195044419277812,0,0,0,-0.00145685741945112
2006-09-15,0,0.00194449045658224,0,0,0,-0.000265111348318747
2006-09-18,0,0.00193041927904997,0,0,0,-0.000132582035328177
2006-09-19,0,0.00191631060409478,0,0,0,0.0022515074738747
2006-09-20,0,0.00192283474016279,0,0,0,0.00105778140234492
2006-09-21,0,0.00191328370363516,0,0,0,0.00435155957990041
2006-09-22,0,0.00197502860927192,0,0,0,0.00065767841897113
2006-09-25,0,0.00196200891759784,0,0,0,0.00197044398729851
2006-09-26,0,0.0019628219602384,0,0,0,-0.000131242207682014
2006-09-27,0,0.00194831198528512,0,0,0,-0.000393830001808482
2006-09-28,0,0.00193453285366525,0,0,0,0.000262570567348241
2006-09-29,0,0.00192058042296898,0,0,0,-0.000787918622509487
2006-10-02,0,0.00190904276562924,0,0,0,0.000919178056969727
2006-10-03,0,0.00189857751100957,0,0,0,-0.00013125943446024
2006-10-04,0,0.00188486304929809,0,0,0,0.00393030769268776
2006-10-05,0,0.00193413135561211,0,0,0,-0.00314300939720003
2006-10-06,0,0.00195935332686012,0,0,0,-0.00367937340186142
2006-10-09,0,0.00199800589376225,0,0,0,0.00210415648386419
2006-10-10,0,0.00200021606883048,0,0,0,-0.00394893233976035
2006-10-11,0,0.00204511823315278,0,0,0,-0.00105568761453956
2006-10-12,0,0.00203378719077866,0,0,0,0.00092378759456313
2006-10-13,0,0.00203545781976006,0,0,0,-0.00250941160542517
2006-10-16,0,0.00204369471757201,0,0,0,0.00158562401086204
2006-10-17,0,0.00203822534670102,0,0,0,0.00158311378710341
2006-10-18,0,0.00203281521431443,0,0,0,0.00118569278102942
2006-10-19,0,0.00202352148242249,0,0,0,-0.000526801013105427
2006-10-20,0,0.00201026141570751,0,0,0,-0.000263504612854959
2006-10-23,0,0.0019964017486713,0,0,0,-0.00290314270939085
2006-10-24,0,0.00201328382627508,0,0,0,0.00105666368304824
2006-10-25,0,0.00200321236935039,0,0,0,0.00237341883566344
2006-10-26,0,0.00200977235100416,0,0,0,0.00341835725977635
2006-10-27,0,0.00203801003793001,0,0,0,0.00209781117972252
2006-10-30,0,0.00203940442894461,0,0,0,0.000130967192905729
2006-10-31,0,0.00202501138369509,0,0,0,0.00366013480505778
2006-11-01,0,0.0020588442690392,0,0,0,0.00182505591004656
2006-11-02,0,0.00205603759749842,0,0,0,-0.00117286779588355
2006-11-03,0,0.00204630805397808,0,0,0,-0.00522945367462935
2006-11-06,0,0.00212787464802846,0,0,0,0
2006-11-07,0,0.00211239561173088,0,0,0,0.00248740064100783
2006-11-08,0,0.00211854838276702,0,0,0,0.00274205303362152
2006-11-09,0,0.00212914520342512,0,0,0,0.000260756194436773
2006-11-10,0,0.00211388668004368,0,0,0,0.00221368669083244
2006-11-13,0,0.00211556658479039,0,0,0,-0.00117134131958441
2006-11-14,0,0.00210499834401882,0,0,0,0.00143145316914595
2006-11-15,0,0.00209693668565433,0,0,0,-0.00195249004429154
2006-11-16,0,0.00209515505519032,0,0,0,-0.000912468289863355
2006-11-17,0,0.00208182722742145,0,0,0,0.00260484648459336
2006-11-20,0,0.00208995830362999,0,0,0,0.000780132662112187
2006-11-21,0,0.00207808097381647,0,0,0,0.00129887016572106
2006-11-22,0,0.00206984066609305,0,0,0,0.00129718529021172
2006-11-24,0,0.00206169747188065,0,0,0,0.000388827689429938
2006-11-27,0,0.00204865780736251,0,0,0,-0.000518470523603654
2006-11-28,0,0.00203615114776158,0,0,0,0.00271897623324246
2006-11-29,0,0.00204725548912248,0,0,0,-0.00155279534306008
2006-11-30,0,0.00204181275938832,0,0,0,0.00310318325051551
2006-12-01,0,0.00206008270951239,0,0,0,0.00180575310256703
2006-12-04,0,0.00205722188126912,0,0,0,0.00103039679389649
2006-12-05,0,0.00204721673886044,0,0,0,-0.000643873565480568
2006-12-06,0,0.00203520677768544,0,0,0,-0.000773195914808511
2006-12-07,0,0.00202394366213593,0,0,0,-0.000902818143479145
2006-12-08,0,0.00201353881322644,0,0,0,-0.00206665018015073
2006-12-11,0,0.00201479749331179,0,0,0,-0.000129307558206726
2006-12-12,0,0.00200183303074477,0,0,0,0.00271195362183896
2006-12-13,0,0.00201359861939783,0,0,0,-0.00309997664940642
2006-12-14,0,0.00203254655644467,0,0,0,-0.00129449856264596
2006-12-15,0,0.00202488790505483,0,0,0,-0.000259100921257804
2006-12-18,0,0.00201198017341172,0,0,0,0.000647626471700136
2006-12-19,0,0.00200039718567476,0,0,0,0.000647207323090093
2006-12-20,0,0.00198894826270276,0,0,0,-0.00038827412640785
2006-12-21,0,0.00197672471512598,0,0,0,0.00193986481782638
2006-12-22,0,0.00197693076273616,0,0,0,-0.000904801974737524
2006-12-26,0,0.00194940406126838,0,0,0,-0.000258665288560778
2006-12-27,0,0.00193624612983131,0,0,0,-0.00272003276309984
2006-12-28,0,0.0019504470923585,0,0,0,-0.00129785871559918
2006-12-29,0,0.00194326857361044,0,0,0,-0.000129878563726038
2007-01-03,0,0.00192999575127622,0,0,0,0.00220564474757001
2007-01-04,0,0.00193496797891461,0,0,0,0.0020714663026018
2007-01-05,0,0.00193770934907828,0,0,0,-0.000776297101994672
2007-01-08,0,0.00192668711299906,0,0,0,0.000646956094247919
2007-01-09,0,0.00191511427102548,0,0,0,0
2007-01-10,0,0.00190210403499907,0,0,0,-0.00116482249629257
2007-01-11,0,0.00189439935901309,0,0,0,-0.0018146472899252
2007-01-12,0,0.00189416570274035,0,0,0,-0.00142810799993942
2007-01-16,0,0.00188917375787404,0,0,0,0.00129836424367546
2007-01-17,0,0.00188291059179799,0,0,0,-0.000648971403138354
2007-01-18,0,0.00187189272559335,0,0,0,0.00142718155914512
2007-01-19,0,0.00186724228702704,0,0,0,-0.000389029376624883
2007-01-22,0,0.00185537627666534,0,0,0,0.000518672210798599
2007-01-23,0,0.00184411189171177,0,0,0,-0.00194640949012381
2007-01-24,0,0.00184673454507973,0,0,0,-0.000259807743732132
2007-01-25,0,0.00183478746504771,0,0,0,-0.00130005218518559
2007-01-26,0,0.00182936893095895,0,0,0,-0.000130098224342845
2007-01-29,0,0.00181742922106618,0,0,0,-0.00130191399719859
2007-01-30,0,0.00181229822362341,0,0,0,0.001562093522538
2007-01-31,0,0.00181020789038325,0,0,0,0.000780132662112187
2007-02-01,0,0.00180085881368974,0,0,0,0.000519750531450924
2007-02-02,0,0.00172558888233482,0,0,0,0.00142792261557112
2007-02-05,0,0.00172210657392772,0,0,0,0.00155541184955332
2007-02-06,0,0.00172041544584822,0,0,0,0.0019408688243141
2007-02-07,0,0.00172487862623421,0,0,0,0.00116271571783866
2007-02-08,0,0.00171828353687641,0,0,0,0.000645369496424131
2007-02-09,0,0.00170751174485806,0,0,0,-0.00232528201917148
2007-02-12,0,0.00171973600276112,0,0,0,-0.00103519677981634
2007-02-13,0,0.0017119413168619,0,0,0,0
2007-02-14,0,0.00169933733498424,0,0,0,0.00374750067055452
2007-02-15,0,0.00175080434935204,0,0,0,0.00141780006994185
2007-02-16,0,0.00174675569791213,0,0,0,0.000643790661519539
2007-02-20,0,0.00173559907168494,0,0,0,0.000514734279798645
2007-02-21,0,0.00172391085128377,0,0,0,-0.000128658732888809
2007-02-22,0,0.00171123715162188,0,0,0,-0.00193187000645878
2007-02-23,0,0.0017157437087628,0,0,0,0.00244640564940291
2007-02-26,0,0.00173036618566754,0,0,0,0.00218382770328596
2007-02-27,0,0.00173912507991684,0,0,0,0.00397003787109274
2007-02-28,0,0.0017962005775905,0,0,0,-0.000639263590139549
2007-03-01,0,0.0017843736806382,0,0,0,-0.000127901771613814
2007-03-02,0,0.00177096795963602,0,0,0,0.00204446787287615
2007-03-05,0,0.00177615705359259,0,0,0,-0.000638447317862223
2007-03-06,0,0.00176458555162976,0,0,0,-0.000638855193260568
2007-03-07,0,0.00175316711954585,0,0,0,0.00076657727019569
2007-03-08,0,0.00174270392225109,0,0,0,-0.000894397299768812
2007-03-09,0,0.00173334118031484,0,0,0,-0.00281618209676715
2007-03-12,0,0.00176794714974773,0,0,0,0.00307180582004118
2007-03-13,0,0.00179802707344039,0,0,0,0.00268011136114321
