,000001.SZ,000001.SZ,000001.SZ,000002.SZ,000002.SZ,000002.SZ,000009.SZ,000009.SZ,000009.SZ,000012.SZ,000012.SZ,000012.SZ,000024.SZ,000024.SZ,000024.SZ,000027.SZ,000027.SZ,000027.SZ,000039.SZ,000039.SZ,000039.SZ,000046.SZ,000046.SZ,000046.SZ,000059.SZ,000059.SZ,000059.SZ,000060.SZ,000060.SZ,000060.SZ,000061.SZ,000061.SZ,000061.SZ,000063.SZ,000063.SZ,000063.SZ,000069.SZ,000069.SZ,000069.SZ,000100.SZ,000100.SZ,000100.SZ,000156.SZ,000156.SZ,000156.SZ,000157.SZ,000157.SZ,000157.SZ,000333.SZ,000333.SZ,000333.SZ,000338.SZ,000338.SZ,000338.SZ,000401.SZ,000401.SZ,000401.SZ,000402.SZ,000402.SZ,000402.SZ,000422.SZ,000422.SZ,000422.SZ,000423.SZ,000423.SZ,000423.SZ,000425.SZ,000425.SZ,000425.SZ,000528.SZ,000528.SZ,000528.SZ,000538.SZ,000538.SZ,000538.SZ,000539.SZ,000539.SZ,000539.SZ,000562.SZ,000562.SZ,000562.SZ,000568.SZ,000568.SZ,000568.SZ,000581.SZ,000581.SZ,000581.SZ,000596.SZ,000596.SZ,000596.SZ,000623.SZ,000623.SZ,000623.SZ,000625.SZ,000625.SZ,000625.SZ,000629.SZ,000629.SZ,000629.SZ,000630.SZ,000630.SZ,000630.SZ,000651.SZ,000651.SZ,000651.SZ,000656.SZ,000656.SZ,000656.SZ,000686.SZ,000686.SZ,000686.SZ,000703.SZ,000703.SZ,000703.SZ,000709.SZ,000709.SZ,000709.SZ,000718.SZ,000718.SZ,000718.SZ,000725.SZ,000725.SZ,000725.SZ,000728.SZ,000728.SZ,000728.SZ,000729.SZ,000729.SZ,000729.SZ,000750.SZ,000750.SZ,000750.SZ,000758.SZ,000758.SZ,000758.SZ,000768.SZ,000768.SZ,000768.SZ,000776.SZ,000776.SZ,000776.SZ,000778.SZ,000778.SZ,000778.SZ,000780.SZ,000780.SZ,000780.SZ,000783.SZ,000783.SZ,000783.SZ,000792.SZ,000792.SZ,000792.SZ,000800.SZ,000800.SZ,000800.SZ,000807.SZ,000807.SZ,000807.SZ,000839.SZ,000839.SZ,000839.SZ,000858.SZ,000858.SZ,000858.SZ,000869.SZ,000869.SZ,000869.SZ,000876.SZ,000876.SZ,000876.SZ,000878.SZ,000878.SZ,000878.SZ,000883.SZ,000883.SZ,000883.SZ,000895.SZ,000895.SZ,000895.SZ,000933.SZ,000933.SZ,000933.SZ,000937.SZ,000937.SZ,000937.SZ,000960.SZ,000960.SZ,000960.SZ,000961.SZ,000961.SZ,000961.SZ,000963.SZ,000963.SZ,000963.SZ,000969.SZ,000969.SZ,000969.SZ,000970.SZ,000970.SZ,000970.SZ,000983.SZ,000983.SZ,000983.SZ,000999.SZ,000999.SZ,000999.SZ,002001.SZ,002001.SZ,002001.SZ,002007.SZ,002007.SZ,002007.SZ,002024.SZ,002024.SZ,002024.SZ,002038.SZ,002038.SZ,002038.SZ,002051.SZ,002051.SZ,002051.SZ,002069.SZ,002069.SZ,002069.SZ,002081.SZ,002081.SZ,002081.SZ,002092.SZ,002092.SZ,002092.SZ,002106.SZ,002106.SZ,002106.SZ,002128.SZ,002128.SZ,002128.SZ,002142.SZ,002142.SZ,002142.SZ,002146.SZ,002146.SZ,002146.SZ,002155.SZ,002155.SZ,002155.SZ,002202.SZ,002202.SZ,002202.SZ,002236.SZ,002236.SZ,002236.SZ,002241.SZ,002241.SZ,002241.SZ,002269.SZ,002269.SZ,002269.SZ,002294.SZ,002294.SZ,002294.SZ,002299.SZ,002299.SZ,002299.SZ,002304.SZ,002304.SZ,002304.SZ,002310.SZ,002310.SZ,002310.SZ,002344.SZ,002344.SZ,002344.SZ,002353.SZ,002353.SZ,002353.SZ,002375.SZ,002375.SZ,002375.SZ,002378.SZ,002378.SZ,002378.SZ,002385.SZ,002385.SZ,002385.SZ,002399.SZ,002399.SZ,002399.SZ,002415.SZ,002415.SZ,002415.SZ,002422.SZ,002422.SZ,002422.SZ,002431.SZ,002431.SZ,002431.SZ,002450.SZ,002450.SZ,002450.SZ,002500.SZ,002500.SZ,002500.SZ,002570.SZ,002570.SZ,002570.SZ,002594.SZ,002594.SZ,002594.SZ,002603.SZ,002603.SZ,002603.SZ,002673.SZ,002673.SZ,002673.SZ,600000.SH,600000.SH,600000.SH,600005.SH,600005.SH,600005.SH,600009.SH,600009.SH,600009.SH,600010.SH,600010.SH,600010.SH,600011.SH,600011.SH,600011.SH,600015.SH,600015.SH,600015.SH,600016.SH,600016.SH,600016.SH,600019.SH,600019.SH,600019.SH,600027.SH,600027.SH,600027.SH,600028.SH,600028.SH,600028.SH,600029.SH,600029.SH,600029.SH,600030.SH,600030.SH,600030.SH,600031.SH,600031.SH,600031.SH,600036.SH,600036.SH,600036.SH,600048.SH,600048.SH,600048.SH,600050.SH,600050.SH,600050.SH,600058.SH,600058.SH,600058.SH,600060.SH,600060.SH,600060.SH,600062.SH,600062.SH,600062.SH,600066.SH,600066.SH,600066.SH,600068.SH,600068.SH,600068.SH,600085.SH,600085.SH,600085.SH,600089.SH,600089.SH,600089.SH,600096.SH,600096.SH,600096.SH,600100.SH,600100.SH,600100.SH,600104.SH,600104.SH,600104.SH,600108.SH,600108.SH,600108.SH,600109.SH,600109.SH,600109.SH,600111.SH,600111.SH,600111.SH,600115.SH,600115.SH,600115.SH,600118.SH,600118.SH,600118.SH,600123.SH,600123.SH,600123.SH,600125.SH,600125.SH,600125.SH,600132.SH,600132.SH,600132.SH,600143.SH,600143.SH,600143.SH,600150.SH,600150.SH,600150.SH,600153.SH,600153.SH,600153.SH,600157.SH,600157.SH,600157.SH,600160.SH,600160.SH,600160.SH,600166.SH,600166.SH,600166.SH,600169.SH,600169.SH,600169.SH,600170.SH,600170.SH,600170.SH,600177.SH,600177.SH,600177.SH,600188.SH,600188.SH,600188.SH,600196.SH,600196.SH,600196.SH,600208.SH,600208.SH,600208.SH,600216.SH,600216.SH,600216.SH,600219.SH,600219.SH,600219.SH,600221.SH,600221.SH,600221.SH,600252.SH,600252.SH,600252.SH,600256.SH,600256.SH,600256.SH,600259.SH,600259.SH,600259.SH,600266.SH,600266.SH,600266.SH,600267.SH,600267.SH,600267.SH,600271.SH,600271.SH,600271.SH,600276.SH,600276.SH,600276.SH,600309.SH,600309.SH,600309.SH,600315.SH,600315.SH,600315.SH,600316.SH,600316.SH,600316.SH,600332.SH,600332.SH,600332.SH,600340.SH,600340.SH,600340.SH,600348.SH,600348.SH,600348.SH,600352.SH,600352.SH,600352.SH,600362.SH,600362.SH,600362.SH,600369.SH,600369.SH,600369.SH,600372.SH,600372.SH,600372.SH,600376.SH,600376.SH,600376.SH,600383.SH,600383.SH,600383.SH,600395.SH,600395.SH,600395.SH,600403.SH,600403.SH,600403.SH,600406.SH,600406.SH,600406.SH,600415.SH,600415.SH,600415.SH,600432.SH,600432.SH,600432.SH,600436.SH,600436.SH,600436.SH,600489.SH,600489.SH,600489.SH,600497.SH,600497.SH,600497.SH,600498.SH,600498.SH,600498.SH,600508.SH,600508.SH,600508.SH,600516.SH,600516.SH,600516.SH,600518.SH,600518.SH,600518.SH,600519.SH,600519.SH,600519.SH,600528.SH,600528.SH,600528.SH,600535.SH,600535.SH,600535.SH,600546.SH,600546.SH,600546.SH,600547.SH,600547.SH,600547.SH,600549.SH,600549.SH,600549.SH,600550.SH,600550.SH,600550.SH,600582.SH,600582.SH,600582.SH,600583.SH,600583.SH,600583.SH,600585.SH,600585.SH,600585.SH,600588.SH,600588.SH,600588.SH,600598.SH,600598.SH,600598.SH,600600.SH,600600.SH,600600.SH,600637.SH,600637.SH,600637.SH,600642.SH,600642.SH,600642.SH,600649.SH,600649.SH,600649.SH,600655.SH,600655.SH,600655.SH,600660.SH,600660.SH,600660.SH,600664.SH,600664.SH,600664.SH,600674.SH,600674.SH,600674.SH,600690.SH,600690.SH,600690.SH,600694.SH,600694.SH,600694.SH,600703.SH,600703.SH,600703.SH,600718.SH,600718.SH,600718.SH,600739.SH,600739.SH,600739.SH,600741.SH,600741.SH,600741.SH,600779.SH,600779.SH,600779.SH,600783.SH,600783.SH,600783.SH,600795.SH,600795.SH,600795.SH,600804.SH,600804.SH,600804.SH,600809.SH,600809.SH,600809.SH,600811.SH,600811.SH,600811.SH,600827.SH,600827.SH,600827.SH,600832.SH,600832.SH,600832.SH,600837.SH,600837.SH,600837.SH,600839.SH,600839.SH,600839.SH,600859.SH,600859.SH,600859.SH,600863.SH,600863.SH,600863.SH,600873.SH,600873.SH,600873.SH,600875.SH,600875.SH,600875.SH,600881.SH,600881.SH,600881.SH,600886.SH,600886.SH,600886.SH,600887.SH,600887.SH,600887.SH,600893.SH,600893.SH,600893.SH,600895.SH,600895.SH,600895.SH,600900.SH,600900.SH,600900.SH,600970.SH,600970.SH,600970.SH,600971.SH,600971.SH,600971.SH,600997.SH,600997.SH,600997.SH,600999.SH,600999.SH,600999.SH,601001.SH,601001.SH,601001.SH,601006.SH,601006.SH,601006.SH,601009.SH,601009.SH,601009.SH,601018.SH,601018.SH,601018.SH,601088.SH,601088.SH,601088.SH,601098.SH,601098.SH,601098.SH,601099.SH,601099.SH,601099.SH,601101.SH,601101.SH,601101.SH,601106.SH,601106.SH,601106.SH,601111.SH,601111.SH,601111.SH,601117.SH,601117.SH,601117.SH,601118.SH,601118.SH,601118.SH,601139.SH,601139.SH,601139.SH,601158.SH,601158.SH,601158.SH,601166.SH,601166.SH,601166.SH,601168.SH,601168.SH,601168.SH,601169.SH,601169.SH,601169.SH,601186.SH,601186.SH,601186.SH,601238.SH,601238.SH,601238.SH,601258.SH,601258.SH,601258.SH,601288.SH,601288.SH,601288.SH,601299.SH,601299.SH,601299.SH,601318.SH,601318.SH,601318.SH,601328.SH,601328.SH,601328.SH,601333.SH,601333.SH,601333.SH,601336.SH,601336.SH,601336.SH,601369.SH,601369.SH,601369.SH,601377.SH,601377.SH,601377.SH,601390.SH,601390.SH,601390.SH,601398.SH,601398.SH,601398.SH,601555.SH,601555.SH,601555.SH,601600.SH,601600.SH,601600.SH,601601.SH,601601.SH,601601.SH,601607.SH,601607.SH,601607.SH,601618.SH,601618.SH,601618.SH,601628.SH,601628.SH,601628.SH,601633.SH,601633.SH,601633.SH,601666.SH,601666.SH,601666.SH,601668.SH,601668.SH,601668.SH,601669.SH,601669.SH,601669.SH,601688.SH,601688.SH,601688.SH,601699.SH,601699.SH,601699.SH,601717.SH,601717.SH,601717.SH,601766.SH,601766.SH,601766.SH,601788.SH,601788.SH,601788.SH,601800.SH,601800.SH,601800.SH,601808.SH,601808.SH,601808.SH,601818.SH,601818.SH,601818.SH,601857.SH,601857.SH,601857.SH,601866.SH,601866.SH,601866.SH,601888.SH,601888.SH,601888.SH,601898.SH,601898.SH,601898.SH,601899.SH,601899.SH,601899.SH,601901.SH,601901.SH,601901.SH,601918.SH,601918.SH,601918.SH,601928.SH,601928.SH,601928.SH,601933.SH,601933.SH,601933.SH,601939.SH,601939.SH,601939.SH,601958.SH,601958.SH,601958.SH,601988.SH,601988.SH,601988.SH,601989.SH,601989.SH,601989.SH,601991.SH,601991.SH,601991.SH,601992.SH,601992.SH,601992.SH,601998.SH,601998.SH,601998.SH,603993.SH,603993.SH,603993.SH
,平安银行,平安银行,平安银行,万科A,万科A,万科A,中国宝安,中国宝安,中国宝安,南玻A,南玻A,南玻A,招商地产,招商地产,招商地产,深圳能源,深圳能源,深圳能源,中集集团,中集集团,中集集团,泛海建设,泛海建设,泛海建设,辽通化工,辽通化工,辽通化工,中金岭南,中金岭南,中金岭南,农产品,农产品,农产品,中兴通讯,中兴通讯,中兴通讯,华侨城A,华侨城A,华侨城A,TCL集团,TCL集团,TCL集团,华数传媒,华数传媒,华数传媒,中联重科,中联重科,中联重科,美的集团,美的集团,美的集团,潍柴动力,潍柴动力,潍柴动力,冀东水泥,冀东水泥,冀东水泥,金融街,金融街,金融街,湖北宜化,湖北宜化,湖北宜化,东阿阿胶,东阿阿胶,东阿阿胶,徐工机械,徐工机械,徐工机械,柳工,柳工,柳工,云南白药,云南白药,云南白药,粤电力A,粤电力A,粤电力A,宏源证券,宏源证券,宏源证券,泸州老窖,泸州老窖,泸州老窖,威孚高科,威孚高科,威孚高科,古井贡酒,古井贡酒,古井贡酒,吉林敖东,吉林敖东,吉林敖东,长安汽车,长安汽车,长安汽车,攀钢钒钛,攀钢钒钛,攀钢钒钛,铜陵有色,铜陵有色,铜陵有色,格力电器,格力电器,格力电器,金科股份,金科股份,金科股份,东北证券,东北证券,东北证券,恒逸石化,恒逸石化,恒逸石化,河北钢铁,河北钢铁,河北钢铁,苏宁环球,苏宁环球,苏宁环球,京东方A,京东方A,京东方A,国元证券,国元证券,国元证券,燕京啤酒,燕京啤酒,燕京啤酒,国海证券,国海证券,国海证券,中色股份,中色股份,中色股份,中航飞机,中航飞机,中航飞机,广发证券,广发证券,广发证券,新兴铸管,新兴铸管,新兴铸管,平庄能源,平庄能源,平庄能源,长江证券,长江证券,长江证券,盐湖股份,盐湖股份,盐湖股份,一汽轿车,一汽轿车,一汽轿车,云铝股份,云铝股份,云铝股份,中信国安,中信国安,中信国安,五粮液,五粮液,五粮液,张裕A,张裕A,张裕A,新希望,新希望,新希望,云南铜业,云南铜业,云南铜业,湖北能源,湖北能源,湖北能源,双汇发展,双汇发展,双汇发展,神火股份,神火股份,神火股份,冀中能源,冀中能源,冀中能源,锡业股份,锡业股份,锡业股份,中南建设,中南建设,中南建设,华东医药,华东医药,华东医药,安泰科技,安泰科技,安泰科技,中科三环,中科三环,中科三环,西山煤电,西山煤电,西山煤电,华润三九,华润三九,华润三九,新和成,新和成,新和成,华兰生物,华兰生物,华兰生物,苏宁云商,苏宁云商,苏宁云商,双鹭药业,双鹭药业,双鹭药业,中工国际,中工国际,中工国际,獐子岛,獐子岛,獐子岛,金螳螂,金螳螂,金螳螂,中泰化学,中泰化学,中泰化学,莱宝高科,莱宝高科,莱宝高科,露天煤业,露天煤业,露天煤业,宁波银行,宁波银行,宁波银行,荣盛发展,荣盛发展,荣盛发展,辰州矿业,辰州矿业,辰州矿业,金风科技,金风科技,金风科技,大华股份,大华股份,大华股份,歌尔声学,歌尔声学,歌尔声学,美邦服饰,美邦服饰,美邦服饰,信立泰,信立泰,信立泰,圣农发展,圣农发展,圣农发展,洋河股份,洋河股份,洋河股份,东方园林,东方园林,东方园林,海宁皮城,海宁皮城,海宁皮城,杰瑞股份,杰瑞股份,杰瑞股份,亚厦股份,亚厦股份,亚厦股份,章源钨业,章源钨业,章源钨业,大北农,大北农,大北农,海普瑞,海普瑞,海普瑞,海康威视,海康威视,海康威视,科伦药业,科伦药业,科伦药业,棕榈园林,棕榈园林,棕榈园林,康得新,康得新,康得新,山西证券,山西证券,山西证券,贝因美,贝因美,贝因美,比亚迪,比亚迪,比亚迪,以岭药业,以岭药业,以岭药业,西部证券,西部证券,西部证券,浦发银行,浦发银行,浦发银行,武钢股份,武钢股份,武钢股份,上海机场,上海机场,上海机场,包钢股份,包钢股份,包钢股份,华能国际,华能国际,华能国际,华夏银行,华夏银行,华夏银行,民生银行,民生银行,民生银行,宝钢股份,宝钢股份,宝钢股份,华电国际,华电国际,华电国际,中国石化,中国石化,中国石化,南方航空,南方航空,南方航空,中信证券,中信证券,中信证券,三一重工,三一重工,三一重工,招商银行,招商银行,招商银行,保利地产,保利地产,保利地产,中国联通,中国联通,中国联通,五矿发展,五矿发展,五矿发展,海信电器,海信电器,海信电器,华润双鹤,华润双鹤,华润双鹤,宇通客车,宇通客车,宇通客车,葛洲坝,葛洲坝,葛洲坝,同仁堂,同仁堂,同仁堂,特变电工,特变电工,特变电工,云天化,云天化,云天化,同方股份,同方股份,同方股份,上汽集团,上汽集团,上汽集团,亚盛集团,亚盛集团,亚盛集团,国金证券,国金证券,国金证券,包钢稀土,包钢稀土,包钢稀土,东方航空,东方航空,东方航空,中国卫星,中国卫星,中国卫星,兰花科创,兰花科创,兰花科创,铁龙物流,铁龙物流,铁龙物流,重庆啤酒,重庆啤酒,重庆啤酒,金发科技,金发科技,金发科技,中国船舶,中国船舶,中国船舶,建发股份,建发股份,建发股份,永泰能源,永泰能源,永泰能源,巨化股份,巨化股份,巨化股份,福田汽车,福田汽车,福田汽车,太原重工,太原重工,太原重工,上海建工,上海建工,上海建工,雅戈尔,雅戈尔,雅戈尔,兖州煤业,兖州煤业,兖州煤业,复星医药,复星医药,复星医药,新湖中宝,新湖中宝,新湖中宝,浙江医药,浙江医药,浙江医药,南山铝业,南山铝业,南山铝业,海南航空,海南航空,海南航空,中恒集团,中恒集团,中恒集团,广汇能源,广汇能源,广汇能源,广晟有色,广晟有色,广晟有色,北京城建,北京城建,北京城建,海正药业,海正药业,海正药业,航天信息,航天信息,航天信息,恒瑞医药,恒瑞医药,恒瑞医药,万华化学,万华化学,万华化学,上海家化,上海家化,上海家化,洪都航空,洪都航空,洪都航空,白云山,白云山,白云山,华夏幸福,华夏幸福,华夏幸福,阳泉煤业,阳泉煤业,阳泉煤业,浙江龙盛,浙江龙盛,浙江龙盛,江西铜业,江西铜业,江西铜业,西南证券,西南证券,西南证券,中航电子,中航电子,中航电子,首开股份,首开股份,首开股份,金地集团,金地集团,金地集团,盘江股份,盘江股份,盘江股份,大有能源,大有能源,大有能源,国电南瑞,国电南瑞,国电南瑞,小商品城,小商品城,小商品城,吉恩镍业,吉恩镍业,吉恩镍业,片仔癀,片仔癀,片仔癀,中金黄金,中金黄金,中金黄金,驰宏锌锗,驰宏锌锗,驰宏锌锗,烽火通信,烽火通信,烽火通信,上海能源,上海能源,上海能源,方大炭素,方大炭素,方大炭素,康美药业,康美药业,康美药业,贵州茅台,贵州茅台,贵州茅台,中铁二局,中铁二局,中铁二局,天士力,天士力,天士力,山煤国际,山煤国际,山煤国际,山东黄金,山东黄金,山东黄金,厦门钨业,厦门钨业,厦门钨业,天威保变,天威保变,天威保变,天地科技,天地科技,天地科技,海油工程,海油工程,海油工程,海螺水泥,海螺水泥,海螺水泥,用友软件,用友软件,用友软件,北大荒,北大荒,北大荒,青岛啤酒,青岛啤酒,青岛啤酒,百视通,百视通,百视通,申能股份,申能股份,申能股份,城投控股,城投控股,城投控股,豫园商城,豫园商城,豫园商城,福耀玻璃,福耀玻璃,福耀玻璃,哈药股份,哈药股份,哈药股份,川投能源,川投能源,川投能源,青岛海尔,青岛海尔,青岛海尔,大商股份,大商股份,大商股份,三安光电,三安光电,三安光电,东软集团,东软集团,东软集团,辽宁成大,辽宁成大,辽宁成大,华域汽车,华域汽车,华域汽车,水井坊,水井坊,水井坊,鲁信创投,鲁信创投,鲁信创投,国电电力,国电电力,国电电力,鹏博士,鹏博士,鹏博士,山西汾酒,山西汾酒,山西汾酒,东方集团,东方集团,东方集团,友谊股份,友谊股份,友谊股份,东方明珠,东方明珠,东方明珠,海通证券,海通证券,海通证券,四川长虹,四川长虹,四川长虹,王府井,王府井,王府井,内蒙华电,内蒙华电,内蒙华电,梅花集团,梅花集团,梅花集团,东方电气,东方电气,东方电气,亚泰集团,亚泰集团,亚泰集团,国投电力,国投电力,国投电力,伊利股份,伊利股份,伊利股份,航空动力,航空动力,航空动力,张江高科,张江高科,张江高科,长江电力,长江电力,长江电力,中材国际,中材国际,中材国际,恒源煤电,恒源煤电,恒源煤电,开滦股份,开滦股份,开滦股份,招商证券,招商证券,招商证券,大同煤业,大同煤业,大同煤业,大秦铁路,大秦铁路,大秦铁路,南京银行,南京银行,南京银行,宁波港,宁波港,宁波港,中国神华,中国神华,中国神华,中南传媒,中南传媒,中南传媒,太平洋,太平洋,太平洋,昊华能源,昊华能源,昊华能源,中国一重,中国一重,中国一重,中国国航,中国国航,中国国航,中国化学,中国化学,中国化学,海南橡胶,海南橡胶,海南橡胶,深圳燃气,深圳燃气,深圳燃气,重庆水务,重庆水务,重庆水务,兴业银行,兴业银行,兴业银行,西部矿业,西部矿业,西部矿业,北京银行,北京银行,北京银行,中国铁建,中国铁建,中国铁建,广汽集团,广汽集团,广汽集团,庞大集团,庞大集团,庞大集团,农业银行,农业银行,农业银行,中国北车,中国北车,中国北车,中国平安,中国平安,中国平安,交通银行,交通银行,交通银行,广深铁路,广深铁路,广深铁路,新华保险,新华保险,新华保险,陕鼓动力,陕鼓动力,陕鼓动力,兴业证券,兴业证券,兴业证券,中国中铁,中国中铁,中国中铁,工商银行,工商银行,工商银行,东吴证券,东吴证券,东吴证券,中国铝业,中国铝业,中国铝业,中国太保,中国太保,中国太保,上海医药,上海医药,上海医药,中国中冶,中国中冶,中国中冶,中国人寿,中国人寿,中国人寿,长城汽车,长城汽车,长城汽车,平煤股份,平煤股份,平煤股份,中国建筑,中国建筑,中国建筑,中国水电,中国水电,中国水电,华泰证券,华泰证券,华泰证券,潞安环能,潞安环能,潞安环能,郑煤机,郑煤机,郑煤机,中国南车,中国南车,中国南车,光大证券,光大证券,光大证券,中国交建,中国交建,中国交建,中海油服,中海油服,中海油服,光大银行,光大银行,光大银行,中国石油,中国石油,中国石油,中海集运,中海集运,中海集运,中国国旅,中国国旅,中国国旅,中煤能源,中煤能源,中煤能源,紫金矿业,紫金矿业,紫金矿业,方正证券,方正证券,方正证券,国投新集,国投新集,国投新集,凤凰传媒,凤凰传媒,凤凰传媒,永辉超市,永辉超市,永辉超市,建设银行,建设银行,建设银行,金钼股份,金钼股份,金钼股份,中国银行,中国银行,中国银行,中国重工,中国重工,中国重工,大唐发电,大唐发电,大唐发电,金隅股份,金隅股份,金隅股份,中信银行,中信银行,中信银行,洛阳钼业,洛阳钼业,洛阳钼业
